route_id,stop_id_list
4138,"['35140', '24131', '24132', '24133', '24134', '35281', '35133', '23738', '35110', '23740', '35115', '23742', '23743', '24150', '24151', '31324', '31850', '27549', '34926', '35471', '23651', '23362', '21682', '21965', '22016', '33558', '22506', '22189', '22191', '22285', '22639', '22102', '22460', '20623', '22062', '21879', '22635', '22342', '22505', '22294', '22445', '21718', '20986', '20945']"
4142,"['20921', '20981', '20939', '21195', '20728', '22676', '23675', '22224', '22433', '27289', '24044', '21447', '23691', '35099', '35199', '23694', '22745', '23575', '35076', '23577', '23578', '35120', '39361', '28990']"
4143,"['20944', '21123', '21272', '23479', '35403', '21043', '21057', '21042', '20739', '20613', '39679', '35395', '21011', '21266', '21013', '20600', '20930', '20906', '21204', '20937', '39572', '21206', '26277', '32914', '33862', '33739', '38616', '38617', '21055', '20827', '20824', '21024', '21080', '20566', '20684', '21068', '21136', '21236', '21209', '22091', '21689', '34542', '32926', '29463', '26268', '34540']"
4146,"['28311', '33102', '29463', '25900', '22484', '21688', '20870', '21210', '21237', '21137', '21069', '20685', '20567', '21114', '21081', '21023', '20825', '20826', '21054', '21262', '20874', '21205', '20936', '21203', '20905', '20929', '20599', '21269', '21623', '21010', '21267', '35427', '20738', '20626', '21056', '21044', '35393', '35396', '21124', '20945']"
4150,"['28990', '39361', '23870', '23871', '35126', '35959', '35202', '35203', '35204', '23653', '35147', '35205', '23702', '21544', '21446', '21563', '24269', '22434', '22291', '22565', '20725', '35383', '20922']"
4182,"['23691', '35099', '35199', '23694', '22745', '23575', '35076', '23577', '23578', '35309', '27284', '27286', '35312', '35313']"
4185,"['24946', '31595', '27286', '27284', '26015', '23870', '23871', '35126', '35959', '35202', '35203', '35204', '23653', '35147', '35205', '23702', '21544', '21446', '21563', '24269', '22434', '38814', '22225', '22291', '22565', '20725', '35383', '20922']"
4190,"['20921', '20729', '21123', '21812', '21746', '23728', '20808', '21197', '21066', '22512', '21716', '22472', '22044', '20842', '20875', '20916', '35929', '22726', '22727']"
4191,"['22727', '35930', '35772', '20917', '31628', '35690', '22512', '21009', '21198', '20778', '21119', '20644', '22770', '20673', '20922']"
4192,"['20921', '20981', '20939', '21195', '20727', '21232', '20941', '22243', '21812', '21746', '23728', '20808', '21197', '21066', '22511', '28260', '34884', '33060', '33589', '34854']"
4193,"['31628', '33590', '33057', '35690', '34519', '22511', '21009', '21198', '20778', '20809', '21119', '20644', '20709', '20986', '21557', '22199']"
4196,"['20820', '33931', '23528', '35107', '25432', '26250', '29481', '22844', '22356', '32598', '31633', '34299', '23081', '32384', '34069', '30141']"
4197,"['21711', '22459', '35926', '22101', '22638', '22284', '22190', '22188', '22507', '22015', '21964', '21679', '35661', '29325', '29807']"
4198,"['31928', '34104', '29592', '21682', '21965', '22016', '22506', '22189', '22191', '22285', '22639', '22102', '38795', '22460', '20623', '22062', '21879', '22635', '22342', '22505', '22294', '22445', '21718', '20986', '20945']"
4201,"['20944', '22242', '22239', '22346', '21721', '21996', '22504', '22341', '24361', '21878', '22061', '21711', '22459', '22101', '22638', '22284', '22190', '22188', '22507', '31346', '22015', '21964', '21679', '23365', '23649', '29529', '38778', '35474', '35473']"
4202,"['29527', '29526', '26214', '29528', '35471', '23651', '23362', '21682', '21965', '22016', '33558', '22506', '22189', '22191', '22285', '22639', '22102', '38795', '22460', '20623', '22062', '21879', '22635', '22342', '22505', '22294', '22445', '21718', '20986', '20945']"
4203,"['20944', '22242', '22239', '22346', '21721', '21996', '22504', '22341', '24361', '21878', '22061', '21711', '22459', '35926', '22101', '22638', '22284', '22190', '22188', '22507', '22015', '21964', '21679', '35661', '26979', '35473']"
4204,"['29527', '26980', '29592', '21682', '21965', '22016', '22506', '22189', '22191', '22285', '22639', '22102', '38795', '22460', '20623', '22062', '21879', '22635', '22342', '22505', '22294', '22445', '21718', '20986', '20945']"
4206,"['20944', '22242', '22239', '22346', '21721', '21996', '22504', '22341', '22634', '21878', '22061', '21711', '22459', '22101', '22638', '22284', '22190', '22188', '22507', '31346', '22015', '21964', '21679', '35661', '26979', '35701']"
4207,"['35701', '26979', '29592', '21682', '21965', '22016', '33558', '22506', '22189', '22191', '22285', '22639', '22102', '22460', '20623', '22062', '21879', '22635', '22342', '22505', '22294', '22445', '21718', '20986', '20945']"
4208,"['20867', '21211', '35570', '24818', '34055', '23313', '28839', '24566', '26340', '23084', '28598', '26844', '33724', '33748', '22973', '33752', '27490', '39644', '32094', '28775', '26910', '34048', '33528', '31536', '35453', '28895', '34254', '34253', '27683']"
4209,"['22199', '21231', '20725', '35383', '35931', '23426', '20988', '20590', '20561', '20570', '20574', '21213', '21288', '20791', '21131', '21016', '20790', '20723', '21189', '21082', '20867', '21211', '20593', '21278', '20620', '20678', '21154', '21156', '20872', '21108', '20718']"
4210,"['34252', '27685', '27687', '33879', '29550', '34931', '33527', '34048', '26910', '33819', '32093', '39643', '34168', '33752', '22241', '22232', '22537', '22233', '21644', '22107', '21838', '22263', '22622', '21877', '20594', '21212', '20870']"
4211,"['22199', '21231', '20725', '35383', '35931', '23426', '20988', '20590', '20561', '20570', '20574', '21213', '21288', '20791', '21131', '21016', '20790', '20723', '21189', '21082', '20867', '21211', '35570', '24818', '23313', '28839', '24566', '26340', '23084', '28598', '26844', '33724', '33748', '22973', '33752', '27490', '39644', '32094', '28775', '26910', '29219', '33528', '31536', '35453', '28895', '34254', '34253', '27683']"
4212,"['20718', '21109', '20873', '21157', '21155', '20676', '20619', '21279', '20594', '21212', '20869', '21083', '21190', '38803', '20724', '20789', '21017', '21132', '20792', '24016', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '26782', '29506', '20981', '20939', '21195', '20727', '21232', '22199']"
4213,"['21172', '20857', '21520', '21574', '21193', '23674', '20927', '21166', '23825', '21565', '21603', '21458', '21593', '21447', '21545', '21543', '21445', '21449', '21148', '21711', '22459', '22101', '22638', '32624', '31945', '24694', '33870', '31248']"
4214,"['34252', '27685', '27687', '33879', '29550', '34931', '33527', '34048', '26910', '33819', '32093', '39643', '34168', '33752', '22241', '22232', '22537', '22233', '21644', '22107', '21838', '22263', '22622', '21877', '20594', '21212', '20869', '21083', '21190', '38803', '20724', '20789', '21017', '21132', '20792', '24016']"
4215,"['33579', '28877', '32367', '29840', '25279', '22639', '22102', '38795', '22460', '20623', '21149', '21448', '21444', '21542', '21544', '21446', '21592', '21457', '21602', '21564', '20563', '21281', '21167', '20928', '21125', '23433', '21608', '21572', '21173']"
4216,"['20921', '20603', '20702', '20988', '20590', '20561', '20570', '20574', '21213', '21288', '20791', '21131', '21016', '20790', '20723', '21189', '21082', '20867', '21211', '20593', '21278', '20620', '20678', '21178', '20692', '21014', '21224', '20795', '26880', '21218']"
4217,"['21042', '20739', '20613', '39679', '35395', '21011', '21266', '21013', '20600', '20930', '20906', '21204', '20937', '39572', '21206', '26277', '32914', '33862', '33739', '38616', '38617', '21055', '20827', '20824', '21024', '21080', '20566', '20684', '21068', '21136', '21236', '21209', '20867', '21211', '20593', '21278', '20620', '28968', '20678', '21154', '21156', '20872', '21108', '20718', '32575', '39482', '21187', '21220', '21221', '33416', '21223', '20847', '21222', '20832', '20833', '21625', '27367', '20735', '20804', '21226', '29959', '20719', '20763', '20931', '20972', '33530', '20606', '20720', '30739']"
4218,"['20944', '22242', '22239', '22346', '21721', '21996', '22504', '22341', '22634', '21878', '22061', '21711', '22459', '35926', '22101', '22638', '22284', '22190', '22188', '22507', '31346', '22015', '21964', '21679', '23365', '23649', '31085', '31499']"
4219,"['33312', '24523', '29531', '33529', '28602', '20931', '20763', '24518', '20658', '27053', '25570', '24808', '21271', '21626', '35751', '21531', '21616', '21536', '21617', '30944', '21615', '21614', '21607', '21507', '39483', '20717', '21109', '20873', '21157', '21155', '20676', '33918', '20619', '21279', '20594', '21212', '20870', '21210', '21237', '21137', '21069', '20685', '20567', '21114', '21081', '21023', '20825', '20826', '21054', '21262', '20874', '21205', '20936', '21203', '20905', '20929', '20599', '21269', '21623', '21010', '21267', '35427', '20738', '21042']"
4220,"['21218', '39375', '21225', '21015', '20693', '21179', '20676', '33918', '20619', '21279', '20594', '21212', '20869']"
4221,"['31499', '33489', '23651', '23362', '21682', '21965', '22016', '22506', '22189', '22191', '22285', '22639', '22102', '38795', '22460', '20623', '22062', '21879', '22635', '22342', '22505', '22294', '22445', '21718', '20986', '20945']"
4222,"['22199', '21231', '20725', '35383', '35931', '23426', '20988', '20590', '20561', '20570', '20574', '21213', '21288', '20791', '21131', '21016', '20790', '20723', '21189', '21082', '20867', '21211', '20593', '21278', '20620', '20678', '21154', '21156', '20872', '21108', '20718', '39482', '32575', '21187', '21614', '21221', '33416', '21223', '20847', '21222', '20832', '20833', '21626', '21271', '20735', '20804', '21226', '29959', '20719', '25123', '20931', '20972', '33530', '29531', '20720', '30739']"
4223,"['33312', '24523', '29531', '33529', '28602', '33522', '20763', '24518', '20658', '27053', '25570', '24808', '27367', '21626', '20833', '21531', '21616', '21536', '21617', '30944', '21615', '21220', '21607', '21507', '39483', '20717', '21109', '20873', '21157', '21155', '20676', '33918', '20619', '21279', '20594', '21212', '20869', '21083', '21190', '38803', '20724', '20789', '21017', '21132', '20792', '24016', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '26782', '29506', '20981', '20939', '21195', '20727', '21232', '22199']"
4224,"['20921', '20981', '20939', '21195', '20728', '22676', '23675', '22224', '22433', '27289', '23483', '24044', '21447', '21545', '21543', '21445', '21449', '21148', '21711', '22459', '28162', '35926', '22101', '22638', '32624', '31945', '24694', '33870', '31248']"
4225,"['33579', '28877', '32367', '29840', '25279', '22639', '22102', '38795', '22460', '20623', '21149', '21448', '21444', '21542', '21544', '21446', '21563', '24269', '22434', '38814', '22225', '22291', '22565', '20725', '35383', '20922']"
4229,"['21545', '21543', '21445', '21449', '21148', '21711', '22459', '35926', '22101', '22638', '22284', '22190', '22188', '22507', '22015', '21964', '21679', '35661', '29325', '34108']"
4231,"['20921', '20938', '21175', '21130', '21076', '21019', '20698', '21254', '20695', '20820', '33931', '23528', '35107', '25432', '26250', '29481', '22844', '22356', '32598', '31633', '34299', '23081', '32384', '34069', '23217', '26477', '25933', '38912', '27630', '29445', '34229']"
4232,"['20921', '20603', '20702', '20988', '20590', '20561', '20570', '20574', '21213', '21288', '20791', '21131', '21016', '20790', '20723', '21189', '21082', '20867', '21211', '20593', '21278', '20620', '20678', '21154', '31087', '34452']"
4233,"['34108', '34104', '29592', '21682', '21965', '22016', '22506', '22189', '22191', '22285', '22639', '22102', '38795', '22460', '20623', '21149', '21448', '21444', '21542', '21544']"
4234,"['34452', '33490', '21155', '20676', '33918', '20619', '21279', '20594', '21212', '20869', '21083', '21190', '38803', '20724', '20789', '21017', '21132', '20792', '24016', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '20703', '20922']"
4235,"['20944', '22242', '22239', '22346', '21721', '21996', '22504', '22341', '22634', '21878', '22061', '21711', '22459', '35926', '22101', '22638', '22284', '22190', '22188', '22507', '22015', '21964', '21679', '23365', '23101', '23366', '21294', '35416']"
4236,"['22199', '21231', '20725', '35383', '35931', '23426', '20988', '20590', '20561', '20570', '20574', '21213', '21288']"
4237,"['21294', '23361', '23651', '23362', '21682', '21965', '22016', '22506', '22189', '22191', '22285', '22639', '22102', '38795', '22460', '20623']"
4238,"['29094', '20594', '21212', '20869', '21083', '21190', '38803', '20724', '20789', '21017', '21132', '20792', '24016', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '26782', '29506', '20981', '20939', '21195', '20727', '21232', '22199']"
4239,"['20921', '20603', '20702', '20988', '20590', '20561', '20570', '20574', '21213', '21288', '20791', '21131', '21016', '20790', '20723', '21189', '21082', '20867', '21211', '20593', '21278', '20620', '28968', '20678', '21154', '21156', '33104', '25274', '34786', '35558', '29487', '31308']"
4240,"['20921', '20981', '20939', '21195', '20728', '22676', '23675', '22224', '22433', '27289', '22504', '22341', '22634', '21878', '22061', '21711', '22459', '22101', '22638', '22284', '22190', '22188', '22507', '22015', '21964', '21679', '23365', '23101']"
4241,"['23651', '23362', '21682', '21965', '22016', '22506', '22189', '22191', '22285', '22639', '22102', '38795', '22460', '20623', '22062', '21879', '22635', '22342', '24269', '22434', '38814', '22225', '22291', '22565', '20725', '35383', '20922']"
4242,"['20944', '22242', '22239', '22346', '21721', '21996', '22504', '22341', '21545', '21543', '21445', '22921', '35080', '23450', '33177', '34195', '37836', '28061', '28376', '31886', '23452', '23453', '23454', '23455', '23456', '23457', '35060', '35114', '35343']"
4243,"['35091', '35351', '30131', '23469', '23470', '23471', '23472', '23473', '23474', '27792', '35349', '27559', '35347', '24042', '35074', '22920', '21444', '21542', '21544', '21446', '21563', '22505', '22294', '22445', '21718', '20986', '20945']"
4244,"['33604', '35509', '34477', '29434', '29435', '26878', '32622', '20873', '21157', '21155', '20676', '20619', '21279', '20594', '21212', '20869', '21083', '21190', '38803', '20724', '20789', '21017', '21132', '20792', '24016', '21214', '20573', '20564', '20562', '20589', '20989', '20971', '20703', '20922']"
